Clase	Letra	Correspondencia	Transcripción	Forma	–1200	1201–1250	1251–1301301–1350	1351–1400	1401–1450	1451–1500	1501–1550	1551–1600
-.y	i	Hay	aaiguieron	aaiguieron	0	0	0	0	1
-.y	j	Hay	aajara	aajara	0	1	0	0	0	0	0
-.y	y	Hay	aalbayll	aalbayll	0	0	1	0	0
-.y	y	Hay	aaya	aaya	0	0	0	0	0	1	0
-.y	y	Hay	aayudar	aayudar	0	0	0	1	0	0	0
-i-	i	Cid	abaccidentibus	abaccidentibus	0	0	0	0	0
i-	i	Ir	abaciro	abaciro	0	0	0	0	0	0	4
-.y	j	Hay	abadajos	abadajos	0	0	0	0	0
i-	i	Ir	abaddir	abaddir	0	0	0	0	0	0	0
i-	i	Ir	abaddira	abaddira	0	0	0	0	0
-.y	i	Hay	abai	abai	0	0	0	0	0	0	0
-.y	i	Hay	abaifer	abaifer	0	0	0	0	0	0	1
-.y	i	Hay	abaito	abaito	0	0	0	0	0	0	0
-.y	i	Hay	abaitua	abaitua	0	0	0	0	0	0	0
-.y	i	Hay	abaixan	abaixan	0	0	1	0	0	0	0
-.y	j	Hay	abaja	abaja	0	0	0	0	0	0	14	34
-.y	j	Hay	abajaba	abajaba	0	0	0	0	0	0	8
-.y	j	Hay	abajaban	abajaban	0	0	0	0	6
-.y	j	Hay	abajad	abajad	0	0	0	0	0	0	1
-.y	j	Hay	abajada	abajada	0	0	0	0	0	0	4
-.y	j	Hay	abajadas	abajadas	0	0	0	0	1
-.y	j	Hay	abajado	abajado	0	0	0	0	0	0	10
-.y	j	Hay	abajados	abajados	0	0	0	0	3
-.y	j	Hay	abajais	abajais	0	0	0	0	0	0	1
-y.-	j	Hayais	abajais	abajais	0	0	0	0	0	0	1
-.y-	j	Hayais	abajais	abajais	0	0	0	0	0	0	1
-y.-	j	Vayais	abajais	abajais	0	0	0	0	0	0	1
-.y-	j	Vayais	abajais	abajais	0	0	0	0	0	0	1
-.y	j	Hay	abajalde	abajalde	0	0	0	0	0
-.y	j	Hay	abajalla	abajalla	0	0	0	0	1
-y.-	j	Vaya(mos|n|s)	abajamiento	abajamiento	0	0	0	4
-.y	j	Hay	abajamiento	abajamiento	0	0	0	0	4
-y.-	j	Vaya(mos|n|s)	abajan	abajan	0	0	0	0	0	10	14
-.y	j	Hay	abajan	abajan	0	0	0	0	0	0	10	14
-y.-	j	Vaya(mos|n|s)	abajando	abajando	0	0	0	14	23
-.y	j	Hay	abajando	abajando	0	0	0	0	14	23
-.y	j	Hay	abajar	abajar	0	0	0	0	0	0	30	35
-.y	j	Hay	abajara	abajara	0	0	0	0	0	0	4
-.y	j	Hay	abajare	abajare	0	0	0	0	0	0	1
-.y	j	Hay	abajares	abajares	0	0	0	0	0
-.y	j	Hay	abajarla	abajarla	0	0	0	0	1
-.y	j	Hay	abajarlas	abajarlas	0	0	0	0	1
-.y	j	Hay	abajarme	abajarme	0	0	0	0	0
-.y	j	Hay	abajaron	abajaron	0	0	0	0	8
-.y	j	Hay	abajarse	abajarse	0	0	0	0	7
-.y	j	Hay	abajarte	abajarte	0	0	0	0	1
-.y	j	Hay	abajara	abajará	0	0	0	0	0	0	4
-.y	j	Hay	abajaras	abajarás	0	0	0	0	1
-.y	j	Hay	abajare	abajaré	0	0	0	0	0	0	1
-.y	j	Rey	abajareis	abajaréis	0	0	0	0	0
-.y	j	Hay	abajareis	abajaréis	0	0	0	0	0
-.y-	j	Hareis	abajareis	abajaréis	0	0	0	0	0
-.y	j	Hay	abajaria	abajaría	0	0	0	0	1
-.y	j	Hay	abajarian	abajarían	0	0	0	0	1
-y.-	j	Vaya(mos|n|s)	abajas	abajas	0	0	0	0	0	1
-.y	j	Hay	abajas	abajas	0	0	0	0	0	0	1
-y.-	j	Vaya(mos|n|s)	abajase	abajase	0	0	0	0	0	6
-.y	j	Hay	abajase	abajase	0	0	0	0	0	0	6
-y.-	j	Vaya(mos|n|s)	abajasen	abajasen	0	0	0	2
-.y	j	Hay	abajasen	abajasen	0	0	0	0	2
-y.-	j	Vaya(mos|n|s)	abajaste	abajaste	0	0	0	2
-.y	j	Hay	abajaste	abajaste	0	0	0	0	2
-y.-	j	Vaya(mos|n|s)	abajastes	abajastes	0	0	0	4
-.y	j	Hay	abajastes	abajastes	0	0	0	0	4
-.y	j	Hay	abajava	abajava	0	0	0	0	0	0	0
-.y	j	Hay	abaje	abaje	0	0	0	0	0	0	12
-.y	j	Hay	abajemos	abajemos	0	0	0	0	1
-.y	j	Hay	abajen	abajen	0	0	0	0	0	0	3
-.y	j	Hay	abajes	abajes	0	0	1	0	0	0	0
-.y	j	Hay	abajo	abajo	1	0	2	0	2	1	82	975	1066
-.y	j	Hay	abajomadrid	abajomadrid	0	0	0	0	1
-.y	j	Hay	abaja	abajá	0	0	0	0	0	0	0
-.y	j	Hay	abajabanle	abajábanle	0	0	0	0	0
-y.-	j	Vaya(mos|n|s)	abajandolo	abajándolo	0	0	0	1
-.y	j	Hay	abajandolo	abajándolo	0	0	0	0	1
-y.-	j	Vaya(mos|n|s)	abajandome	abajándome	0	0	0	0
-.y	j	Hay	abajandome	abajándome	0	0	0	0	0
-y.-	j	Vaya(mos|n|s)	abajandose	abajándose	0	0	0	5
-.y	j	Hay	abajandose	abajándose	0	0	0	0	5
-y.-	j	Vaya(mos|n|s)	abajandosele	abajándosele	0	0	0	1
-.y	j	Hay	abajandosele	abajándosele	0	0	0	0	1
-y.-	j	Vaya(mos|n|s)	abajandote	abajándote	0	0	0	1
-.y	j	Hay	abajandote	abajándote	0	0	0	0	1
-.y	j	Hay	abajarase	abajárase	0	0	0	0	0
-y.-	j	Vaya(mos|n|s)	abajasemos	abajásemos	0	0	0	0
-.y	j	Hay	abajasemos	abajásemos	0	0	0	0	0
-.y	j	Hay	abaje	abajé	0	0	0	0	0	0	1
-.y	j	Hay	abajele	abajéle	0	0	0	0	0	0	0
-.y	j	Hay	abajeme	abajéme	0	0	0	0	0	0	0
-.y	j	Hay	abajemonos	abajémonos	0	0	0	0	1
-.y	j	Hay	abajo	abajó	0	0	0	0	0	0	10	22
-.y	j	Hay	abajose	abajóse	0	0	0	0	0	0	2
-.y	y	Hay	abalayo	abalayo	0	0	0	0	0	0	0
-.y	y	Hay	abancay	abancay	0	0	0	0	0	0	15	8
i-	x	Ir	abanexire	abanexire	0	0	0	0	1
-.y	i	Hay	abantaia	abantaia	0	0	0	1	0
